Time,FSC.A,FSC.H,SSC.A
207.6,171610.1,102548,39571.2
207.7,154481.3,94890,262143.0
207.7,139231.6,84518,18522.7
207.7,186052.6,104940,262143.0
207.9,160143.4,98548,28927.6
207.9,138906.3,82271,224959.9
207.9,116344.8,72918,22466.9
207.9,154604.6,94068,28186.8
207.9,129063.5,81757,25276.6
207.9,176003.1,105270,81560.0
208.0,217630.9,132935,262143.0
208.0,149277.2,93222,25238.1
208.2,173741.9,104201,25321.7
208.2,73912.0,46219,17652.3
208.3,167279.6,98951,31746.6
208.3,108756.2,56990,28172.7
208.4,156795.6,100832,262143.0
208.4,157755.8,95609,36024.6
208.5,84424.1,53786,27779.8
208.5,93412.8,50921,245714.1
208.6,150976.0,84561,32418.7
208.7,52667.2,30470,18133.5
208.8,163872.5,104841,27032.5
208.9,151448.7,96797,23376.9
208.9,167295.2,106474,30773.7
209.0,138230.8,88594,27258.1
209.1,88469.9,61346,210708.5
209.2,153783.2,96450,14001.3
209.3,162938.1,94595,33295.7
209.4,121958.5,82961,28290.2
209.6,142733.8,92454,38714.8
209.8,155635.0,101932,24825.4
209.8,157673.1,99285,29236.8
209.8,156395.5,105524,36503.0
209.9,159092.7,105067,27151.0
210.0,183683.0,115225,262143.0
210.1,171844.1,103552,31956.2
210.1,240176.8,150972,262143.0
210.1,85369.4,61347,168027.8
210.2,88461.4,56424,262143.0
210.3,117885.3,79725,26410.2
210.3,188599.3,118962,262143.0
210.4,129253.0,88630,31612.2
210.4,221043.4,111206,262143.0
210.5,119691.0,79006,19643.2
210.6,231695.1,126016,262143.0
210.6,148216.4,72588,106436.2
210.7,241300.0,154801,90201.5
210.7,152192.0,92843,19031.2
210.7,139500.7,90066,21659.5
210.7,129150.1,79620,34074.1
210.7,184058.9,99892,262143.0
210.9,120696.4,68853,254579.3
211.0,152263.0,94878,31000.3
211.1,163714.2,87017,262143.0
211.2,144974.7,77943,25457.1
211.2,128900.5,71530,36741.8
211.2,161897.6,99752,35908.0
211.2,120547.4,74822,236103.6
211.2,122729.1,79688,19595.2
211.4,77138.1,56878,211636.3
211.4,148083.0,93243,68030.6
211.5,165366.2,93080,262143.0
211.5,215617.7,130624,211404.1
211.6,172951.7,97173,29251.9
211.6,200029.4,119820,228479.2
211.7,167591.6,101112,28786.6
211.8,126349.1,68957,262143.0
212.0,141804.8,84328,14258.9
212.0,117796.4,68787,23853.4
212.1,52372.3,31048,8138.5
212.2,147160.3,91456,262143.0
212.3,174075.7,105877,19817.1
212.4,167484.7,96090,27316.4
212.4,155160.7,93673,17998.2
212.7,99046.0,61071,183535.9
212.7,184134.6,97731,33850.3
212.7,61204.3,30035,14063.3
212.9,159029.5,88367,35852.5
212.9,70996.4,46994,13474.9
213.0,124141.7,73575,34829.8
213.0,163128.4,96262,25486.2
213.1,92435.5,50952,221982.9
213.2,142646.4,83950,262143.0
213.2,177616.9,95633,28482.0
213.3,151451.0,84226,32144.2
213.6,158737.0,88449,24519.9
213.6,167796.7,96812,35631.6
213.7,156985.1,97421,32274.0
213.8,204038.6,116681,102410.2
213.8,195354.9,115896,53671.2
213.9,144546.5,86245,33090.8
213.9,151749.8,97606,15016.5
213.9,128979.2,86153,262143.0
214.0,130770.1,78777,29962.5
214.0,137509.3,87538,34673.8
214.0,143116.7,75452,262143.0
214.1,166294.4,96165,30569.7
214.4,163820.3,95749,31698.7
214.4,216275.3,125729,214957.3
214.5,109492.5,71512,244926.4
214.6,144184.6,84119,32572.9
214.6,153786.4,94623,33641.7
214.6,194843.2,116208,38085.0
214.6,160128.5,94145,23873.2
214.7,154980.5,95377,38098.2
214.7,142615.2,84617,33297.6
214.7,143156.5,83808,27293.8
214.7,165520.7,85796,30198.4
214.7,107387.3,68315,234551.6
214.7,124865.5,74093,222244.2
214.8,160328.2,96228,27981.0
215.0,140057.6,86207,262143.0
215.0,131674.1,81878,28587.3
215.0,111999.4,71036,14537.1
215.0,184132.3,96728,38200.7
215.0,141325.9,89730,30046.2
215.1,175915.0,109814,27783.6
215.2,78177.1,58650,26453.5
215.3,171554.8,109196,27591.8
215.3,200192.5,121261,262143.0
215.4,147815.5,89078,21881.3
215.6,145543.3,87805,21788.3
215.6,192683.4,107145,54673.2
215.6,196475.0,99390,51596.6
215.8,186464.5,111165,24055.5
215.8,165687.6,95204,20806.9
216.0,98920.4,59603,23331.7
216.1,172817.6,99168,23820.5
216.1,191755.2,111677,24127.0
216.2,97573.3,58676,10370.1
216.3,156659.9,89821,250673.6
216.5,111471.4,51926,216855.2
216.5,156822.1,89736,18923.1
216.5,179179.3,88410,30824.5
216.5,167349.8,92690,28440.6
216.5,170936.2,89002,32061.5
216.6,162591.8,96393,27253.4
216.8,63232.3,33486,19658.2
216.8,121139.5,65243,178655.5
217.1,170363.7,98651,24606.4
217.1,198292.4,109619,27974.4
217.2,227859.8,132226,58329.8
217.2,164250.0,99347,28806.3
217.2,164214.2,94853,28265.8
217.3,166222.7,92496,20317.2
217.3,157197.3,93711,182245.3
217.5,142910.8,85352,20618.0
217.6,170621.9,97560,29827.1
217.6,157327.5,88138,24473.8
217.7,151022.8,72156,35617.5
217.7,164076.9,97463,21485.6
217.8,72417.5,45226,22022.3
217.9,187295.2,109931,262143.0
217.9,95258.3,55923,217612.8
218.0,184393.5,105781,24503.9
218.0,121675.3,59659,26379.2
218.0,119707.4,74700,23026.2
218.2,164424.8,98936,25778.6
218.3,141950.6,87293,36269.0
218.3,154485.2,90308,15012.7
218.3,161187.8,95076,28318.4
218.3,129170.3,76074,205417.3
218.3,221259.5,125803,65852.6
218.4,152238.8,94891,21301.3
218.4,125361.6,79527,25992.9
218.7,148681.3,90985,25233.4
218.7,149551.0,92955,25627.2
218.8,126746.9,54213,262143.0
218.9,196024.9,116386,21678.3
218.9,134333.2,76549,25349.0
219.0,55039.9,32528,21526.9
219.0,168622.0,96277,83411.8
219.0,145996.5,83561,30968.3
219.2,151356.7,92419,26673.4
219.2,115643.6,76820,205376.8
219.2,157454.7,94354,36942.9
219.3,160893.7,97445,24819.8
219.3,159535.7,91253,262143.0
219.4,173092.9,108232,27931.2
219.5,190808.3,119848,35488.8
219.6,133699.0,69931,37954.4
219.8,130452.7,79213,28300.6
219.9,131912.8,81488,25944.0
219.9,196846.3,117775,262143.0
220.2,175254.3,107973,24884.6
220.3,176051.5,101834,34818.5
220.3,181136.3,106309,24627.1
220.3,111665.6,65330,21514.7
220.4,192951.7,108448,259104.4
220.5,141722.1,84988,262143.0
220.5,130209.3,83703,255962.0
220.5,156491.4,90315,24707.9
220.6,51851.3,33649,18476.6
220.7,163985.6,97682,37729.7
220.8,152790.3,89555,35151.3
220.9,155127.2,99391,21793.0
221.0,173590.5,104160,214654.6
221.0,133980.6,91875,262143.0
221.2,150021.3,91682,28432.2
221.2,223136.2,131187,204250.7
221.3,150840.3,91042,38963.0
221.3,140210.5,92426,35117.5
221.4,167222.6,105343,20142.3
221.4,82417.1,61646,15279.7
221.4,134164.7,84558,16383.3
221.5,146106.5,86944,13385.6
221.5,207050.2,116783,197033.4
221.6,161816.5,100021,28484.8
221.6,175333.1,106945,28122.9
221.8,113581.3,68925,19904.5
221.8,95126.5,57827,262143.0
221.8,103080.1,51280,262143.0
221.9,126991.8,82958,257767.7
221.9,150156.2,91424,18587.6
221.9,115801.9,72035,4577.8
222.0,173146.7,97607,47989.8
222.1,160156.6,93130,16556.2
222.1,233071.8,132644,262143.0
222.1,182085.5,105202,28122.9
222.2,151142.9,81761,18049.9
222.2,181300.1,107843,31098.0
222.2,154078.9,90317,22295.9
222.4,133330.1,70147,34357.9
222.4,167218.0,98669,22935.1
222.5,183986.4,103428,30043.3
222.5,128856.8,74813,25833.1
222.5,155298.8,86858,28020.5
222.7,66933.4,34813,16456.6
222.8,89480.8,46104,201393.1
222.8,55887.0,39297,14906.5
222.9,238307.9,135544,262143.0
222.9,161576.2,95939,14864.2
223.2,153105.4,86503,25801.1
223.3,103427.2,59466,262143.0
223.3,222988.0,114731,39186.7
223.3,165480.9,97435,35935.3
223.4,153612.4,92697,15638.8
223.5,141561.4,89509,262143.0
223.5,183651.8,109889,26846.4
223.6,105067.6,66931,261714.8
223.6,167912.9,100850,222092.9
223.6,180347.7,98201,25862.2
223.7,180769.7,103768,27177.3
223.8,165221.2,96882,27598.4
223.8,164044.1,101067,29081.7
224.0,163927.9,95176,261190.3
224.0,151648.4,88169,18049.9
224.2,198130.1,107394,245528.9
224.3,93618.7,51046,14275.8
224.3,155153.7,90256,26910.3
224.6,108647.8,53455,163116.3
224.6,182983.3,75696,262143.0
224.6,124377.2,75006,28852.4
224.7,72330.2,38133,18833.8
224.8,139299.4,82734,20362.3
224.8,209299.0,120922,262143.0
224.8,143389.7,84294,24112.9
224.8,234420.4,115484,199388.1
224.9,215914.1,106832,233900.2
225.2,144633.8,71261,262143.0
225.3,135804.2,84382,13876.3
225.4,110441.8,67428,27450.8
225.4,136447.0,82887,17697.4
225.4,190982.2,111433,224826.4
225.4,170470.5,100150,35753.8
225.5,222071.5,127006,220180.9
225.6,48581.5,30357,18417.4
225.6,183052.0,105832,33247.8
225.7,142641.7,84209,18915.6
225.7,146908.3,84895,20731.7
225.8,164785.1,98785,262143.0
226.0,123839.8,72966,37377.2
226.1,177385.3,109629,30291.5
226.1,143414.7,79982,16508.3
226.2,178113.0,107348,21031.6
226.2,161768.1,92103,24729.5
226.3,156222.3,95444,36228.5
226.3,144953.6,92594,262143.0
226.4,175544.5,103782,23845.9
226.4,141038.0,87300,24238.8
226.5,143494.3,88798,17165.3
226.5,198816.5,92703,34436.0
226.6,155528.1,97070,34984.0
226.7,224884.9,122987,73781.5
226.7,158147.3,93133,40337.3
226.7,183671.3,106945,18701.3
226.7,132006.4,77186,38857.7
226.7,184410.7,94739,34636.2
226.8,154881.5,95970,15337.0
226.9,145152.5,90364,27474.3
226.9,158982.7,98950,23932.4
226.9,45116.8,30436,10111.6
227.1,209676.5,127857,262143.0
227.2,58972.7,36639,236532.2
227.2,45028.6,30480,21334.2
227.2,165666.5,97105,38774.1
227.3,125371.0,78641,262143.0
227.4,116025.0,74005,219830.3
227.4,164544.9,101939,27263.8
227.5,158857.1,99614,262143.0
227.6,208238.2,113400,230274.6
227.8,150857.5,90875,31789.9
227.8,120051.4,77819,227727.2
228.0,76043.8,50102,29240.6
228.1,165798.4,99715,40012.0
228.3,103703.3,62099,202733.6
228.4,133291.1,83387,176109.0
228.5,152028.2,90743,204250.7
228.5,54662.4,35440,17384.4
228.5,164864.7,93121,29628.8
228.6,149044.0,84753,26636.8
228.6,167750.7,95682,46191.6
228.7,171936.2,97093,23109.0
228.9,145664.2,86935,20753.3
228.9,154516.4,90985,23259.4
229.1,116997.7,76611,234443.5
229.1,157187.2,96991,26758.0
229.2,88022.2,57176,12930.6
229.2,135826.9,84338,27335.2
229.3,121299.4,71133,27840.9
229.3,161887.4,95099,17714.3
229.3,176359.5,102226,20591.6
229.4,154684.1,92415,45176.4
229.5,94514.2,60046,43561.5
229.5,166406.0,103067,22649.3
229.5,178840.0,96241,31466.5
229.7,138341.6,87420,21073.9
229.7,56798.0,30858,18065.9
229.8,141052.1,85315,22056.2
229.8,122097.3,82462,24087.5
229.8,168240.5,100807,21498.7
229.9,196787.8,109836,82468.1
230.0,150621.1,94638,16387.0
230.0,143725.1,97506,246000.8
230.0,63592.6,33595,216089.1
230.1,171404.2,102329,32146.1
230.1,164339.8,98955,22480.1
230.2,144364.7,81867,33872.9
230.2,67916.9,40876,20644.3
230.3,144698.6,88597,22467.9
230.3,123141.7,62480,33388.8
230.4,201436.5,120310,60770.1
230.5,156519.5,97207,19105.5
230.6,113487.7,72933,28705.7
230.6,150666.4,82990,29155.0
230.8,207457.4,117817,34403.1
230.8,139327.5,91219,262143.0
231.0,174303.5,95826,39409.5
231.0,134007.1,86881,185534.4
231.0,57641.2,41149,262143.0
231.2,179782.2,104883,37885.8
231.2,152825.4,94954,227718.8
231.4,157496.8,96713,37547.4
231.5,158209.7,93099,16449.1
231.5,151321.5,91968,20819.1
231.5,137662.2,80412,19801.1
231.7,115896.3,69743,220580.4
231.8,100638.7,54867,262143.0
231.8,152729.5,95721,20344.4
231.8,119289.3,72633,27787.3
232.2,121605.1,78574,27500.6
232.2,60921.9,43931,31157.2
232.2,166165.0,88396,262143.0
232.2,108569.8,71515,246126.8
232.4,44496.7,32116,150632.2
232.5,152865.2,89269,24707.0
232.5,136918.1,89388,204350.4
232.6,150522.8,91541,19411.0
232.6,211544.6,122661,45449.9
232.6,149203.9,90967,18380.8
232.8,179079.4,98858,27875.7
232.8,171641.3,103195,38166.8
232.8,149045.5,88588,40985.9
232.8,154582.7,67051,71433.4
232.9,84066.1,57927,19435.4
233.1,185264.8,109763,54811.4
233.2,154987.5,74372,262143.0
233.4,82612.1,58193,29017.8
233.4,148746.0,95495,19378.1
233.6,149932.4,89212,26433.7
233.6,172259.1,99999,36004.8
233.7,218905.4,128422,88780.2
233.7,148100.9,89116,23943.7
233.8,123396.8,78823,22321.2
233.9,118849.4,78970,223711.5
233.9,237472.5,128709,91074.7
233.9,154389.3,94760,34927.6
234.0,92172.6,58683,262143.0
234.0,135613.9,78132,262143.0
234.3,147701.6,73902,262143.0
234.3,157077.2,95412,27103.0
234.4,161666.7,96945,28739.6
234.5,130004.2,84778,197556.0
234.6,77850.2,40122,19821.8
234.7,176724.6,96292,29274.4
234.9,178462.4,102855,22715.1
234.9,154332.4,90282,24073.4
234.9,152921.3,91257,26236.3
235.0,175484.4,105635,24367.6
235.0,136139.6,79111,197841.8
235.0,116542.9,74234,17980.3
235.1,134688.8,85784,38268.3
235.2,195294.8,112686,262143.0
235.2,181999.7,105053,38415.0
235.2,169975.3,95381,31396.0
235.2,88225.0,51485,22116.3
235.3,159467.9,97040,43836.9
235.4,155622.5,91621,24139.2
235.4,172365.2,96023,41788.6
235.4,175787.8,107510,144436.6
235.6,217067.8,100906,262143.0
235.6,219655.0,120975,250712.1
235.7,126778.1,82583,262143.0
235.8,154203.7,99227,33235.6
235.9,179474.9,111206,32021.1
236.1,160436.6,97354,22945.4
236.2,195951.6,113141,88583.7
236.3,233959.4,140117,86760.1
236.3,80889.9,49182,262143.0
236.3,149213.2,92775,24882.7
236.4,128898.1,85496,243776.8
236.5,223222.0,131528,262143.0
236.6,125615.9,78268,33718.7
236.6,150604.7,91336,33483.7
236.6,175673.9,104925,32479.8
236.6,122552.8,79721,211842.2
236.6,175677.0,104458,30394.9
236.7,169880.9,97361,25407.3
236.7,150538.4,75626,262143.0
236.7,135537.5,88741,23329.9
236.8,173342.5,94057,23869.4
236.8,145277.3,91606,25580.2
236.8,194615.5,121378,38836.1
236.8,178931.2,109662,23648.5
236.9,92762.3,66080,216688.8
237.0,142904.6,60802,67826.6
237.1,134710.7,81802,29016.9
237.1,92746.7,59987,40880.6
237.3,138972.6,88838,21430.1
237.3,160247.1,108599,31037.9
237.3,171472.1,102999,46787.6
237.4,159350.9,99039,262143.0
237.4,142248.6,98965,252678.6
237.4,76472.0,53527,20163.9
237.4,170496.3,107072,27578.7
237.5,201318.8,98333,40507.4
237.5,165029.3,102212,262143.0
237.6,153564.8,91446,56616.2
237.6,143574.6,86329,230279.3
237.6,129766.3,78977,36657.2
237.7,172695.9,100086,28636.2
237.8,122007.6,83758,262143.0
238.0,152540.7,96812,262143.0
238.0,105970.0,68944,17547.9
238.0,149994.8,91055,35340.2
238.1,155242.6,99275,240844.0
238.1,115196.6,73872,21414.1
238.1,133409.6,86289,262143.0
238.1,92111.0,68331,25984.4
238.1,134180.3,89403,37750.4
238.2,170607.8,102520,28071.2
238.2,190575.8,121503,79764.6
238.2,127028.5,81198,19201.4
238.3,129063.5,78629,37464.6
238.5,86808.5,60555,233782.7
238.5,115956.4,79323,22758.3
238.5,133367.5,78291,262143.0
238.7,125278.1,84876,16556.2
238.7,201973.2,119296,190429.9
238.8,90606.4,66555,262143.0
238.8,105645.5,68278,12150.4
238.8,93260.7,65277,28649.3
238.9,43850.0,32274,178671.4
238.9,150187.4,98970,31942.1
239.0,195266.0,122710,40973.7
239.1,112064.2,66713,18403.3
239.2,40697.3,30639,16832.6
239.2,173412.7,105390,22598.5
239.3,155394.7,85333,262143.0
239.3,107392.7,64544,27982.9
239.4,143665.1,87984,23836.5
239.4,145929.4,86290,33977.2
239.5,133656.9,79931,262143.0
239.6,161604.3,100233,262143.0
239.7,181382.0,107910,23917.4
239.8,131184.3,81560,262143.0
239.8,75709.9,41556,17183.2
239.9,192768.4,111594,76240.6
240.0,224645.5,116740,262143.0
240.0,202384.3,121078,262143.0
240.0,164807.8,98997,17633.5
240.3,92051.7,58194,262143.0
240.3,175024.2,98133,28689.7
240.3,162548.1,97767,26728.9
240.4,154355.0,94909,15446.1
240.4,107919.2,67411,23367.5
240.6,153919.7,96215,22234.8
240.7,148578.3,95179,260350.9
240.8,157038.2,87051,26522.1
240.8,197681.6,114814,26426.2
240.9,198898.4,114837,33762.9
240.9,175627.9,97209,78687.4
240.9,194949.3,109077,29229.3
241.0,158743.3,88079,24921.3
241.0,143013.8,71231,262143.0
241.0,174619.4,98224,23020.6
241.0,160972.5,95825,262143.0
241.0,149644.5,88313,31625.4
241.0,180673.0,100094,36688.2
241.1,170561.8,98397,262143.0
241.1,127531.6,74204,248856.5
241.1,223231.3,125085,89057.5
241.2,117221.5,72079,24080.9
241.4,122393.7,74541,39638.9
241.4,199630.9,124717,262143.0
241.5,170438.6,109780,29971.0
241.6,153273.1,97209,28271.4
241.6,119696.5,82521,30196.6
241.7,143764.9,92647,28344.8
241.7,179716.7,93103,27720.6
241.7,186011.3,93857,34375.8
241.9,161655.0,92581,26770.3
242.0,170086.0,102754,28485.8
242.1,177028.0,99615,201611.2
242.1,162928.0,101415,23504.7
242.1,86314.8,57891,16143.6
242.2,79393.1,55748,11056.3
242.2,147866.9,96608,23553.6
242.2,118432.1,79803,24880.9
242.3,218538.0,133295,85448.8
242.3,142865.6,91772,28587.3
242.4,96542.9,65059,262143.0
242.4,181523.9,111263,262143.0
242.6,161002.1,96045,26936.6
242.6,168328.7,95451,33221.5
242.6,46747.0,33443,196457.2
242.6,162582.4,97195,37741.9
242.7,152841.8,86529,20616.1
242.8,53399.6,39742,17917.3
242.8,132290.3,86874,23108.0
242.9,144717.3,91820,30033.9
243.0,163196.3,95547,40311.9
243.2,52266.2,30814,8345.3
243.2,128228.9,81234,29245.3
243.2,176578.7,102925,23165.4
243.2,157082.6,98310,24822.6
243.3,153809.0,92359,21172.6
243.3,162931.9,94702,34541.2
243.4,155776.1,95929,23833.7
243.4,177401.6,105470,31576.5
243.9,233842.4,119978,230940.1
244.0,133954.1,72935,24667.5
244.1,165891.2,101717,27421.7
244.1,76787.9,49446,262143.0
244.2,137273.0,83663,262143.0
244.2,149167.2,85138,35637.3
244.3,175195.0,102510,48927.0
244.4,168076.0,94586,36911.9
244.4,166095.5,95143,25799.2
244.5,133357.4,81415,30057.4
244.6,151591.4,87162,29166.3
244.6,186436.4,104690,119126.2
244.8,78285.5,38964,218572.6
244.9,156072.5,87332,30754.0
245.0,238830.5,129043,225382.9
245.0,196279.2,109754,35160.7
245.1,132593.0,80058,41981.3
245.2,180978.7,106453,22505.5
245.2,81945.2,49425,20932.9
245.3,135728.6,79941,29952.2
245.3,142737.7,87074,27072.0
245.3,169118.8,104823,247476.6
245.4,140520.1,81808,21593.7
245.4,86182.2,58007,219542.6
245.4,236938.3,118954,243796.5
245.4,132181.1,90557,203142.5
245.5,194793.3,127185,105188.8
245.5,131571.2,88600,18487.0
245.7,110394.2,66410,262143.0
246.0,172953.3,98070,31983.5
246.1,60381.4,31103,16060.8
246.2,111933.9,71578,262143.0
246.2,82565.3,53580,10361.6
246.2,121049.0,75745,26509.9
246.4,138108.4,90507,28633.3
246.4,50125.9,33718,25929.9
246.4,210784.9,124219,101151.5
246.5,65845.3,39589,14842.6
246.5,203399.8,119791,221629.4
246.6,46093.3,32963,11992.5
246.6,164583.9,97130,26226.0
246.6,95367.5,53195,262143.0
246.7,163863.2,95557,17058.2
246.8,152988.4,96036,237215.6
246.9,181513.8,114842,250939.6
246.9,117818.2,74766,25754.1
247.0,86917.0,51703,15839.9
247.0,120129.4,75487,27422.6
247.3,77019.5,42571,152975.6
247.4,183814.8,102808,25735.3
247.4,110605.6,65320,26876.5
247.6,179005.3,95275,262143.0
247.6,175791.7,104605,46562.0
247.7,142977.9,84640,24540.6
247.7,201828.9,124678,34790.3
247.8,122830.5,78337,26613.3
247.8,124825.0,66501,262143.0
247.8,232647.5,127179,243719.4
248.0,165068.3,99692,20078.4
248.0,178815.0,115643,262143.0
248.2,174316.0,103706,32374.5
248.3,137760.5,83397,40968.0
248.4,105594.8,58429,262143.0
248.4,149660.2,90330,29057.3
248.5,150291.2,85869,28625.8
248.6,193692.7,121595,262143.0
248.7,118061.6,70860,225111.2
248.9,145331.9,73069,192839.1
249.0,144132.3,83762,17343.9
249.0,152649.9,86521,34721.7
249.0,161966.2,92165,21064.5
249.0,194286.3,93407,262143.0
249.1,175683.3,99814,27618.1
249.1,173848.7,100521,23754.7
249.2,151589.9,87667,221889.8
249.2,80662.9,41846,258454.9
249.2,151745.1,86630,22033.6
249.2,190909.7,112143,28101.3
249.3,201099.6,112307,262143.0
249.3,229345.7,134359,262143.0
249.3,146365.4,84118,30411.8
249.4,208572.0,113966,262143.0
249.5,171913.5,101271,36348.9
249.5,164644.7,96131,24738.9
249.5,171003.3,97520,18711.6
249.5,76394.8,36843,208964.8
249.5,131727.2,80951,23011.2
249.5,52916.8,31442,16229.1
249.6,60457.8,41061,21132.1
249.6,141045.8,90145,21457.4
249.7,59010.1,33475,21607.8
249.7,115550.0,70653,158734.0
249.8,67032.4,37076,6297.1
249.8,177795.5,101846,25494.7
249.8,179878.1,96691,41785.8
249.9,122522.4,74947,27984.7
250.1,83419.4,43104,17270.6
250.1,173766.8,100956,21420.7
250.2,149830.2,89657,35062.9
250.3,96947.8,67024,230836.7
250.3,193532.8,106277,38795.7
250.4,212930.6,121618,262143.0
250.4,194309.7,118370,45082.4
250.5,155247.3,89961,63343.8
250.5,165825.7,103963,49446.8
250.5,172790.3,96296,35926.8
250.6,112297.4,73485,205943.7
250.8,124516.9,81071,262143.0
250.8,181365.6,97791,106330.0
251.0,127609.6,77352,29621.3
251.1,154562.5,92571,36949.5
251.1,194400.2,109302,21591.8
251.2,155280.8,91461,25073.6
251.3,56218.5,34122,10425.5
251.3,156531.2,93176,262143.0
251.3,110033.8,73604,17635.3
251.3,184452.8,107911,44457.3
251.4,161701.8,85212,38425.3
251.6,109061.2,61597,34356.1
251.8,84564.5,55857,28999.0
251.9,144596.4,89105,18386.4
252.0,158398.5,93658,22235.7
252.2,163562.9,102526,16428.4
252.2,158791.6,93970,18370.4
252.2,182818.7,111239,38510.9
252.3,137909.5,90413,22359.8
252.4,35877.7,31651,183830.2
252.5,143088.7,93247,30078.1
252.6,121673.0,79270,42589.5
252.7,202876.4,119262,33859.7
252.8,180938.9,114645,108270.1
253.0,163164.3,100729,28434.1
253.3,108076.0,73889,222269.6
253.3,113153.0,74531,262143.0
253.4,176932.9,111548,70905.1
253.5,160756.4,96307,22711.3
253.6,123097.3,81293,14922.5
253.7,161938.1,63959,262143.0
253.8,177528.8,109538,251752.7
253.8,168427.0,89786,25487.2
253.8,152669.4,93730,34032.7
253.9,66702.5,42652,37026.6
253.9,114167.0,65599,220489.2
253.9,132712.3,77688,23254.7
254.0,148299.0,86177,16028.9
254.0,172797.3,102154,25764.5
254.2,137819.8,89481,262143.0
254.2,154753.5,97698,25009.6
254.3,128566.6,78049,31084.9
254.3,118117.0,81288,184185.5
254.4,73562.6,42982,27022.2
254.4,149183.6,87947,30760.6
254.4,161162.8,88959,252869.4
254.5,158868.0,93969,23228.3
254.6,47997.3,30249,11762.2
254.6,139399.3,87847,28697.3
254.6,224282.0,133558,64709.6
254.6,104677.6,70653,244135.9
254.6,150253.0,91160,25788.9
254.6,114302.8,68932,12355.4
254.7,102690.1,62076,198432.1
254.9,143073.8,85691,21028.7
255.0,159799.4,90626,29372.2
255.1,152339.5,87255,22041.1
255.3,95341.0,51729,21421.7
255.3,166927.0,95762,21776.0
255.3,237859.4,132512,262143.0
255.5,157203.5,91981,26845.5
255.5,134703.7,74981,262143.0
255.9,165781.2,99864,262143.0
256.0,154373.7,71388,249432.8
256.0,170866.8,95107,233603.2
256.0,81338.4,47850,193814.8
256.1,149440.2,96534,262143.0
256.1,225307.7,135080,76641.0
256.2,139503.8,82945,38824.8
256.2,119145.0,74662,23651.3
256.3,68422.4,38595,182518.9
256.3,108770.2,53638,22060.9
256.3,173314.4,99509,25484.3
256.4,68434.9,32480,15085.1
256.4,95725.5,57955,10273.3
256.4,155379.1,87991,29375.0
256.4,160598.9,92022,262143.0
256.5,147902.8,83379,29674.9
256.7,165023.8,97849,37550.2
256.8,149044.0,89516,15723.4
256.8,91260.8,56790,226250.5
256.8,158720.6,91986,24895.9
256.9,152265.4,83915,35366.6
256.9,151906.5,86942,211537.6
257.0,182929.5,103845,30911.0
257.1,172451.0,90481,32329.4
257.1,157437.5,96164,28736.7
257.2,42911.7,30135,8606.6
257.2,159751.8,99947,29139.1
257.2,107994.9,68953,29808.3
257.2,54855.1,30081,262143.0
257.2,138557.6,83884,28616.4
257.3,180864.8,106692,27872.9
257.3,158012.4,89376,27233.7
257.3,77451.7,42984,17072.3
257.4,128566.6,85032,25732.5
257.4,73575.8,53323,19609.3
257.5,170774.0,97889,25144.1
257.5,40649.7,30046,9302.2
257.5,136627.1,84526,25962.8
257.6,145338.2,78274,107568.9
257.6,134250.5,88939,18671.2
257.7,133571.1,89605,32855.8
257.7,107761.7,70268,208419.6
257.7,172137.4,86237,34737.7
257.7,104637.0,65027,14269.2
257.8,159883.6,90068,23894.8
257.8,133956.4,78858,34906.9
257.9,127179.0,76716,27726.2
258.0,153134.3,93551,29307.3
258.2,142226.8,91916,234358.0
258.2,120071.6,86187,37038.8
258.4,118204.3,77221,22212.2
258.4,240527.8,134463,177383.6
258.4,82333.7,57635,20629.2
258.5,171683.5,97120,23160.7
258.6,91784.9,59878,166289.8
258.6,116859.6,72665,26459.1
258.6,194180.2,102770,210474.5
258.6,182316.4,102786,29606.2
258.6,77981.3,45900,213941.2
258.7,108306.1,47957,230597.0
258.7,141391.4,88161,33935.9
258.9,46198.6,30446,18399.6
258.9,155883.8,91148,32927.3
259.0,126076.9,83099,28213.2
259.0,118014.8,78674,25042.5
259.1,86782.8,58757,12459.7
259.3,56846.4,35538,14508.0
259.4,130802.1,79756,17489.6
259.5,177960.9,97179,33044.8
259.5,133716.2,81287,32164.0
259.5,128806.9,79345,262143.0
259.6,144445.1,88846,262143.0
259.6,141977.2,89921,26705.4
259.7,36827.7,30276,166040.7
259.8,160869.5,95213,14504.2
259.8,91050.2,56254,20493.9
259.8,157827.5,94372,24942.0
259.8,107437.2,44985,258306.4
259.9,141680.0,87796,26943.2
260.0,225108.0,119855,38369.9
260.0,157875.1,92369,16278.0
260.4,176906.3,96204,32370.8
260.4,95307.4,50468,244759.1
260.4,198377.4,112487,31959.1
260.5,187360.7,111332,43673.3
260.5,93307.5,58216,24977.7
260.6,164812.4,99204,26094.4
260.7,169864.5,102997,25912.0
260.7,122767.3,84319,33946.2
260.7,144707.9,90753,22853.3
260.7,158951.5,97541,29694.6
260.8,165200.9,102813,20793.7
260.8,165043.3,98584,212181.5
260.8,186918.4,105382,29129.7
260.9,137635.7,83551,28222.6
261.0,144362.4,78679,262143.0
261.1,185713.3,107439,262143.0
261.1,194849.5,96216,32879.3
261.1,83054.4,42412,194266.0
261.2,172266.9,100508,23226.5
261.2,166125.2,98447,18778.4
261.3,156291.7,84779,34347.6
